artistUrl,id,image,nation,title,totalWorksTitle,year
/en/vanessa-bell,57726dcaedc2cb3880b5058f,https://uploads5.wikiart.org/temp/06bcea2c-be56-4c59-9328-6909b850d871.jpg!PinterestLarge.jpg,British,Vanessa Bell,26 artworks,1879 - 1961
/en/leopold-survage,57726da2edc2cb3880b4c524,https://uploads5.wikiart.org/temp/aadf3a86-1e67-4b3c-91a8-d819a6702f8c.jpg!PinterestLarge.jpg,French,Leopold Survage,76 artworks,1879 - 1968
/en/matthew-smith,5c99d61bedc2c99c5ce3bc73,https://uploads1.wikiart.org/00229/images/matthew-smith/self-portrait-1909.jpg!PinterestLarge.jpg,British,Matthew Smith,60 artworks,1879 - 1959
/en/paul-klee,57726d81edc2cb3880b483ee,https://uploads7.wikiart.org/images/paul-klee.jpg!PinterestLarge.jpg,German,Paul Klee,213 artworks,1879 - 1940
/en/cornelis-vreedenburgh,57726d94edc2cb3880b4ace3,https://uploads5.wikiart.org/temp/8602298a-48b4-4ea1-9737-f744f80e2a85.jpg!PinterestLarge.jpg,Dutch,Cornelis Vreedenburgh,50 artworks,1880 - 1946
/en/bertalan-por,57726dc9edc2cb3880b504b9,https://uploads5.wikiart.org/temp/bb82a2d7-0638-4d94-995b-812e42689b25.jpg!PinterestLarge.jpg,Hungarian,Bertalan Por,23 artworks,1880 - 1964
/en/camil-ressu,57726dadedc2cb3880b4d6ee,https://uploads5.wikiart.org/temp/13557aef-6a55-47c2-8409-1207c5214c51.jpg!PinterestLarge.jpg,Romanian,Camil Ressu,20 artworks,1880 - 1962
/en/franz-marc,57726d8dedc2cb3880b49f66,https://uploads5.wikiart.org/temp/67381125-60af-49ad-8a12-075880ac8a3d.jpg!PinterestLarge.jpg,German,Franz Marc,120 artworks,1880 - 1916
/en/martiros-sarian,57726d8eedc2cb3880b4a21d,https://uploads5.wikiart.org/temp/3fdf121e-20b2-48f5-a5b3-4f53dc55c498.jpg!PinterestLarge.jpg,Armenian,Martiros Sarian,551 artworks,1880 - 1972
/en/hans-hofmann,57726d9dedc2cb3880b4bc07,https://uploads5.wikiart.org/temp/6244f7e6-7ea0-4a2b-bd98-151fbb6fb270.jpg!PinterestLarge.jpg,American,Hans Hofmann,100 artworks,1880 - 1966
/en/sir-william-russell-flint,57e416bcedc2cd7734cd5458,https://uploads6.wikiart.org/00098/images//sir-william-russell-flint-300.jpg!PinterestLarge.jpg,British,William Russell Flint,6 artworks,1880 - 1969
/en/oleksandr-bogomazov,57726d8fedc2cb3880b4a49d,https://uploads5.wikiart.org/temp/1a7eb716-b539-438f-9c3c-e4becbecc117.jpg!PinterestLarge.jpg,Ukrainian,Oleksandr Bogomazov,43 artworks,1880 - 1930
/en/ernst-ludwig-kirchner,57726d8bedc2cb3880b49bec,https://uploads5.wikiart.org/temp/3bcb142c-9989-4b39-9512-1323f7429195.jpg!PinterestLarge.jpg,German,Ernst Ludwig Kirchner,391 artworks,1880 - 1938
/en/azim-azimzade,5af75cf6edc2c99c706d73a9,https://uploads7.wikiart.org/00184/images//ezim-ezimzade.jpg!PinterestLarge.jpg,Azerbaijani,Azim Azimzade,14 artworks,1880 - 1943
/en/andre-derain,57726d8eedc2cb3880b4a0e8,https://uploads5.wikiart.org/temp/408d0ea0-6ad5-46c7-bcb6-314993afb543.jpg!PinterestLarge.jpg,French,Andre Derain,144 artworks,1880 - 1954
/en/arthur-dove,57726dbbedc2cb3880b4edad,https://uploads5.wikiart.org/temp/be613b88-f5ed-4851-802d-0d17f539930d.jpg!PinterestLarge.jpg,American,Arthur Dove,24 artworks,1880 - 1946
/en/pierre-roy,57726ddcedc2cb3880b52303,https://uploads8.wikiart.org/images/pierre-roy.jpg!PinterestLarge.jpg,French,Pierre Roy,20 artworks,1880 - 1950
/en/georg-tappert,5ef6e75aedc2c97a3c25e09c,https://uploads0.wikiart.org/00319/images/georg-tappert/self-portrait-1909.jpg!PinterestLarge.jpg,German,Georg Tappert,20 artworks,1880 - 1957
/en/jean-alexandru-steriadi,57726db7edc2cb3880b4e804,https://uploads5.wikiart.org/temp/4102265c-df97-4719-9668-83dac060ffab.jpg!PinterestLarge.jpg,Romanian,Jean Alexandru Steriadi,18 artworks,1880 - 1956
/en/jacob-epstein,57726dfcedc2cb3880b55392,https://uploads5.wikiart.org/temp/5fed14c2-f7b1-4582-aa2f-b858ce0cf129.jpg!PinterestLarge.jpg,American,Jacob Epstein,12 artworks,1880 - 1959
/en/theophrastos-triantafyllidis,57726d93edc2cb3880b4aaec,https://uploads0.wikiart.org/images/theophrastus-triantafyllidis/self-portrait-1952.jpg!PinterestLarge.jpg,Greek,Theophrastos Triantafyllidis,38 artworks,1881 - 1955
/en/agnes-lawrence-pelton,57726ddfedc2cb3880b528f3,https://uploads1.wikiart.org/images/agnes-lawrence-pelton.jpg!PinterestLarge.jpg,American,Agnes Lawrence Pelton,21 artworks,1881 - 1961
/en/fernand-leger,57726d80edc2cb3880b48241,https://uploads5.wikiart.org/images/fernand-leger(1).jpg!PinterestLarge.jpg,French,Fernand Leger,446 artworks,1881 - 1955
/en/carlo-carra,57726db0edc2cb3880b4dbc0,https://uploads5.wikiart.org/temp/08703cb2-8977-4723-9dce-e07f5dfa882f.jpg!PinterestLarge.jpg,Italian,Carlo Carra,77 artworks,1881 - 1966
/en/maria-blanchard,605f3a21edc2c93f7c285cdb,https://uploads6.wikiart.org/00334/images//448px-mar-a-blanchard-1909.jpg!PinterestLarge.jpg,Spanish,Maria Blanchard,78 artworks,1881 - 1932
/en/patrick-henry-bruce,57726df4edc2cb3880b54868,https://uploads1.wikiart.org/00289/images/patrick-henry-bruce/u3ouj2ynzymk2.jpeg!PinterestLarge.jpeg,American,Patrick Henry Bruce,13 artworks,1881 - 1936
/en/max-weber,57726d99edc2cb3880b4b54a,https://uploads5.wikiart.org/temp/4cfaf937-f522-4865-a306-578da6c8e036.jpg!PinterestLarge.jpg,American,Max Weber,34 artworks,1881 - 1961
/en/iosif-iser,57726db6edc2cb3880b4e519,https://uploads5.wikiart.org/temp/c2ec5d16-8f44-4c8f-9d68-2055d2d5123a.jpg!PinterestLarge.jpg,Jewish,Iosif Iser,73 artworks,1881 - 1958
/en/mikhail-larionov,58cf81b1edc2c97b40f9cd6f,https://uploads7.wikiart.org/00124/images//mikhail-fyodorovich-larionov.jpg!PinterestLarge.jpg,Russian,Mikhail Larionov,60 artworks,1881 - 1964
/en/natalia-goncharova,57726d8bedc2cb3880b49ab4,https://uploads4.wikiart.org/00452/images/natalia-goncharova/1910goncharova-in-1910.jpg!PinterestLarge.jpg,Russian,Natalia Goncharova,66 artworks,1881 - 1962
/en/henri-le-fauconnier,57726dafedc2cb3880b4d9f4,https://uploads5.wikiart.org/temp/fad4ef07-6793-46fe-8bfb-6144a77d8e38.jpg!PinterestLarge.jpg,French,Henri Le Fauconnier,21 artworks,1881 - 1946
/en/leon-spilliaert,57726db3edc2cb3880b4e089,https://uploads5.wikiart.org/temp/d4875f40-dbac-460e-a253-73ca8fe130b2.jpg!PinterestLarge.jpg,Belgian,Leon Spilliaert,24 artworks,1881 - 1946
/en/morton-shamberg,57726df4edc2cb3880b547de,https://uploads4.wikiart.org/images/morton-shamberg.jpg!PinterestLarge.jpg,American,Morton Schamberg,16 artworks,1881 - 1918
/en/pablo-picasso,57726d84edc2cb3880b48c4d,https://uploads1.wikiart.org/00115/images/pablo-picasso/iuyqtex0.jpeg!PinterestLarge.jpeg,Spanish,Pablo Picasso,1170 artworks,1881 - 1973
/en/clarence-gagnon,578621d3edc2cc202cae9b86,https://uploads5.wikiart.org/temp/996648de-dd83-4786-9d43-52dd2e04e41c.jpg!PinterestLarge.jpg,Canadian,Clarence Gagnon,118 artworks,1881 - 1942
/en/abraham-manievich,57726db4edc2cb3880b4e30c,https://uploads5.wikiart.org/temp/625f40ce-32c5-482f-8657-7ec459d82d39.jpg!PinterestLarge.jpg,Jewish,Abraham Manievich,52 artworks,1881 - 1941
/en/eduardo-viana,57726dbdedc2cb3880b4f195,https://uploads2.wikiart.org/images/eduardo-viana.jpg!PinterestLarge.jpg,Portuguese,Eduardo Viana,16 artworks,1881 - 1967
/en/albert-gleizes,57726da4edc2cb3880b4c97b,https://uploads5.wikiart.org/temp/f382921e-b723-4ed8-8254-12124850c368.jpg!PinterestLarge.jpg,French,Albert Gleizes,40 artworks,1881 - 1953
/en/jan-sluyters,57726d96edc2cb3880b4afb5,https://uploads5.wikiart.org/temp/442c8c4c-fba5-48d0-b43d-c8bef1017e4d.jpg!PinterestLarge.jpg,Dutch,Jan Sluyters,42 artworks,1881 - 1957
/en/max-pechstein,57726dacedc2cb3880b4d65e,https://uploads5.wikiart.org/images/max-pechstein(1).jpg!PinterestLarge.jpg,German,Max Pechstein,77 artworks,1881 - 1955
/en/kanae-yamamoto,57726dcbedc2cb3880b5084a,https://uploads5.wikiart.org/temp/5dfaed87-e4eb-4107-90e8-dc9e5c108827.jpg!PinterestLarge.jpg,Japanese,Kanae Yamamoto,10 artworks,1882 - 1946
/en/ion-theodorescu-sion,57726dbdedc2cb3880b4f10d,https://uploads5.wikiart.org/temp/ae7dbc2a-4c63-47dc-9ada-df771324a2ae.jpg!PinterestLarge.jpg,Romanian,Ion Theodorescu-Sion,43 artworks,1882 - 1939
/en/aristarkh-lentulov,57726d87edc2cb3880b493ef,https://uploads7.wikiart.org/images/aristarkh-lentulov.jpg!PinterestLarge.jpg,Russian,Aristarkh Lentulov,30 artworks,1882 - 1943
/en/aleksandra-ekster,57726d7aedc2cb3880b478db,https://uploads8.wikiart.org/images/александра-экстер-григорович.jpg!PinterestLarge.jpg,Ukrainian,Aleksandra Ekster,50 artworks,1882 - 1949
/en/vladimir-dimitrov,57726dc9edc2cb3880b50544,https://uploads5.wikiart.org/temp/a0de4844-1f3f-475e-8926-5beed320614e.jpg!PinterestLarge.jpg,Bulgarian,Vladimir Dimitrov,33 artworks,1882 - 1960
/en/jean-dupas,57726dcbedc2cb3880b50727,https://uploads2.wikiart.org/00293/images/jean-dupas/show-photo-icon.jpg!PinterestLarge.jpg,French,Jean Dupas,27 artworks,1882 - 1964
/en/arthur-beecher-carles,57726df7edc2cb3880b54bac,https://uploads1.wikiart.org/images/arthur-beecher-carles.jpg!PinterestLarge.jpg,American,Arthur Beecher Carles,17 artworks,1882 - 1952
/en/serge-sudeikin,57726d90edc2cb3880b4a4fa,https://uploads4.wikiart.org/images/serge-sudeikin/self-portrait-1946.jpg!PinterestLarge.jpg,Russian,Serge Sudeikin,61 artworks,1882 - 1946
/en/emil-filla,5abff5f1edc2c977d06f9e6b,https://uploads6.wikiart.org/00178/images//sta-en-soubor.jpg!PinterestLarge.jpg,Czech,Emil Filla,17 artworks,1882 - 1953
/en/edouard-cortes,57726d8bedc2cb3880b49b04,https://uploads6.wikiart.org/images/edouard-cortes(2).jpg!PinterestLarge.jpg,French,Edouard Cortes,227 artworks,1882 - 1969
/en/auguste-herbin,57726dadedc2cb3880b4d849,https://uploads5.wikiart.org/temp/abefd622-3f7f-4277-845a-f97e0c408694.jpg!PinterestLarge.jpg,French,Auguste Herbin,80 artworks,1882 - 1960
/en/georges-braque,57726d7fedc2cb3880b480b4,https://uploads3.wikiart.org/images/georges-braque.jpg!PinterestLarge.jpg,French,Georges Braque,244 artworks,1882 - 1963
/en/john-bauer,57726dffedc2cb3880b557c1,https://uploads8.wikiart.org/images/john-bauer.jpg!PinterestLarge.jpg,Swedish,John Bauer,52 artworks,1882 - 1918
/en/alvin-langdon-coburn,57726df4edc2cb3880b5474e,https://uploads0.wikiart.org/images/alvin-langdon-coburn.jpg!PinterestLarge.jpg,American,Alvin Langdon Coburn,11 artworks,1882 - 1966
/en/rockwell-kent,5b504ee1edc2c915f4247e14,https://uploads5.wikiart.org/00193/images//440px-rockwell-kent.jpg!PinterestLarge.jpg,American,Rockwell Kent,39 artworks,1882 - 1971
/en/ibrahim-calli,5a3a99a7edc2c934343305ee,https://uploads5.wikiart.org/00163/images//yasam05-1935ibr-callib.jpg!PinterestLarge.jpg,Turkish,Ibrahim Calli,7 artworks,1882 - 1960
/en/david-burliuk,57726d80edc2cb3880b48295,https://uploads2.wikiart.org/images/david-burliuk.jpg!PinterestLarge.jpg,Ukrainian,David Burliuk,403 artworks,1882 - 1967
/en/edward-hopper,57726d87edc2cb3880b49321,https://uploads2.wikiart.org/images/edward-hopper.jpg!PinterestLarge.jpg,American,Edward Hopper,182 artworks,1882 - 1967
/en/robert-julian-onderdonk,57726d92edc2cb3880b4a7fb,https://uploads5.wikiart.org/temp/0ed62764-bda9-4e4b-b353-3de4f679ede4.jpg!PinterestLarge.jpg,American,Robert Julian Onderdonk,128 artworks,1882 - 1922
/en/albert-bloch,57726d8fedc2cb3880b4a3db,https://uploads5.wikiart.org/temp/7124614d-2e6e-40da-92a5-76c40ad1b5d3.jpg!PinterestLarge.jpg,American,Albert Bloch,68 artworks,1882 - 1961
/en/george-bellows,57726df4edc2cb3880b54796,https://uploads3.wikiart.org/images/george-bellows.jpg!PinterestLarge.jpg,American,George Bellows,28 artworks,1882 - 1925
/en/rik-wouters,57726dd1edc2cb3880b51132,https://uploads5.wikiart.org/temp/ec3c92a7-b255-44e5-8a0c-4e43956f2da0.jpg!PinterestLarge.jpg,Belgian,Rik Wouters,25 artworks,1882 - 1916
/en/a-y-jackson,57726da8edc2cb3880b4cfd9,https://uploads5.wikiart.org/temp/26d9a8f3-ea4a-499f-84aa-5fe621e78ac6.jpg!PinterestLarge.jpg,Canadian,A.Y. Jackson,31 artworks,1882 - 1974
/en/lajos-gulacsy,57726db1edc2cb3880b4dd28,https://uploads5.wikiart.org/temp/e59414fa-52ba-46f9-9efc-45b561fa5620.jpg!PinterestLarge.jpg,Hungarian,Lajos Gulacsy,23 artworks,1882 - 1932
/en/umberto-boccioni,57726d8fedc2cb3880b4a3f3,https://uploads5.wikiart.org/temp/37b28c77-29a0-4dee-a0c9-a4d7a520fa63.jpg!PinterestLarge.jpg,Italian,Umberto Boccioni,98 artworks,1882 - 1916
/en/n-c-wyeth,57726d8aedc2cb3880b4995d,https://uploads5.wikiart.org/temp/24a67dcc-8df2-4abd-af05-cc462a443f1e.jpg!PinterestLarge.jpg,American,N.C. Wyeth,67 artworks,1882 - 1945
/en/mykhailo-boychuk,57726dfdedc2cb3880b5559e,https://uploads5.wikiart.org/temp/fc03ae36-53ee-445c-8121-922f83b57a64.jpg!PinterestLarge.jpg,Ukrainian,Mykhailo Boychuk,31 artworks,1882 - 1937
/en/wyndham-lewis,57726ddeedc2cb3880b526e3,https://uploads5.wikiart.org/temp/2eb8260b-0a0a-469d-90e4-e1cd61baf9f2.jpg!PinterestLarge.jpg,,Wyndham Lewis,41 artworks,1882 - 1957
/en/nandalal-bose,57726dcdedc2cb3880b50b24,https://uploads5.wikiart.org/temp/e7d50a06-f8bf-4112-9aa2-dab8ffdd6fb7.jpg!PinterestLarge.jpg,Indian,Nandalal Bose,17 artworks,1882 - 1966
/en/lili-elbe,605a3d23edc2c94064d5ae51,https://uploads3.wikiart.org/00333/images//lili-elbe-1926.jpg!PinterestLarge.jpg,Danish,Lili Elbe,25 artworks,1882 - 1931
/en/bela-czobel,57726dc9edc2cb3880b504a2,https://uploads5.wikiart.org/temp/1fd957c2-dd0c-47ca-b4f3-e60be20c7dad.jpg!PinterestLarge.jpg,Jewish,Bela Czobel,1040 artworks,1883 - 1976
/en/pavel-filonov,57726d84edc2cb3880b48aab,https://uploads2.wikiart.org/images/pavel-filonov.jpg!PinterestLarge.jpg,Russian,Pavel Filonov,101 artwork,1883 - 1941
/en/gustav-adolf-mossa,5a9b426bedc2c968080a7c9e,https://uploads6.wikiart.org/00174/images//mossaportrait.jpg!PinterestLarge.jpg,French,Gustav Adolf Mossa,15 artworks,1883 - 1971
/en/camille-bombois,57726dd0edc2cb3880b51030,https://uploads5.wikiart.org/temp/444a20ad-552e-4f12-8733-a120d84bb675.jpg!PinterestLarge.jpg,French,Camille Bombois,29 artworks,1883 - 1970
/en/nicolae-darascu,57726db5edc2cb3880b4e494,https://uploads5.wikiart.org/temp/aaded010-ffd9-40ac-90af-5649d9be719c.jpg!PinterestLarge.jpg,Romanian,Nicolae Darascu,46 artworks,1883 - 1959
/en/ethel-leontine-gabain,5b181ffeedc2c90c889940b4,https://uploads0.wikiart.org/00187/images//330px-ethel-s-portrait.jpeg!PinterestLarge.jpeg,French,Ethel Léontine Gabain,45 artworks,1883 - 1950
/en/alexis-gritchenko,5fd37365edc2c93d24633acf,https://uploads2.wikiart.org/00318/images//images.jpg!PinterestLarge.jpg,Ukrainian,Alexis Gritchenko,24 artworks,1883 - 1977
/en/gino-severini,57726d8eedc2cb3880b4a277,https://uploads5.wikiart.org/temp/9a309a42-5e6d-4143-af52-28fff6f90585.jpg!PinterestLarge.jpg,Italian,Gino Severini,58 artworks,1883 - 1966
/en/helene-guinepied,5e57f6deedc2c95dec8fe695,https://uploads0.wikiart.org/00313/images/helene-guinepied/5fa27228edc2c99ad82e606a.jpg!PinterestLarge.jpg,French,Hélène Guinepied,17 artworks,1883 - 1937
/en/luigi-russolo,57726dc7edc2cb3880b501a5,https://uploads6.wikiart.org/images/luigi-russolo/self-portrait-with-skulls-1909.jpg!PinterestLarge.jpg,Italian,Luigi Russolo,14 artworks,1883 - 1947
/en/nikolaos-lytras,57726d92edc2cb3880b4a94e,https://uploads5.wikiart.org/temp/22460547-db2f-498f-8b51-a30164d455fd.jpg!PinterestLarge.jpg,Greek,Nikolaos Lytras,50 artworks,1883 - 1927
/en/hasui-kawase,57726db4edc2cb3880b4e354,https://uploads5.wikiart.org/temp/bbeee0c8-f5d6-4f2d-8535-95bc43881b36.jpg!PinterestLarge.jpg,Japanese,Hasui Kawase,76 artworks,1883 - 1957
/en/jessie-arms-botke,5f37c5a8edc2c9db800f792e,https://uploads8.wikiart.org/00302/images//c69709266dfe72789f64d434ef1f7102-school-of-arts-the-school.jpg!PinterestLarge.jpg,American,Jessie Arms Botke,10 artworks,1883 - 1971
/en/jean-metzinger,57726dadedc2cb3880b4d72b,https://uploads3.wikiart.org/images/jean-metzinger.jpg!PinterestLarge.jpg,French,Jean Metzinger,81 artworks,1883 - 1956
/en/charles-sheeler,57726db9edc2cb3880b4ea39,https://uploads5.wikiart.org/temp/6c9aaf25-0949-4611-aba8-b31a4153748d.jpg!PinterestLarge.jpg,American,Charles Sheeler,16 artworks,1883 - 1965
/en/fern-coppedge,57726dbfedc2cb3880b4f518,https://uploads5.wikiart.org/temp/aba0f8fd-93bd-471b-a5ab-bfc21d396d78.jpg!PinterestLarge.jpg,American,Fern Coppedge,14 artworks,1883 - 1951
/en/grace-pailthorpe,5e734e87edc2c9f6a4521af5,https://uploads1.wikiart.org/00280/images//grace-pailthorpe-and-reuben-mednikoff-from-a-photograph-album-of-the-couple-in-america-and-canada.jpg!PinterestLarge.jpg,British,Grace Pailthorpe,13 artworks,1883 - 1971
/en/theo-van-doesburg,57726d8bedc2cb3880b49b60,https://uploads5.wikiart.org/temp/34c4da09-d277-4e61-8b0e-50f4475258c7.jpg!PinterestLarge.jpg,Dutch,Theo van Doesburg,184 artworks,1883 - 1931
/en/richard-gerstl,57726d94edc2cb3880b4aba1,https://uploads5.wikiart.org/temp/89b8b0eb-7496-46ea-99fc-5b443ee0df81.jpg!PinterestLarge.jpg,Austrian,Richard Gerstl,75 artworks,1883 - 1908
/en/marie-laurencin,57726dc0edc2cb3880b4f6d5,https://uploads5.wikiart.org/temp/03c308df-833c-4421-ac33-a0082c0312c5.jpg!PinterestLarge.jpg,,Marie Laurencin,50 artworks,1883 - 1956
/en/charles-demuth,57726dcfedc2cb3880b50eba,https://uploads5.wikiart.org/temp/0288d1d2-3237-4f58-b924-fd34db2a4180.jpg!PinterestLarge.jpg,American,Charles Demuth,47 artworks,1883 - 1935
/en/sirak-skitnik,5e81464cedc2c9051c92d765,https://uploads7.wikiart.org/00282/images//sirak-skitnik.jpg!PinterestLarge.jpg,Bulgarian,Sirak Skitnik,16 artworks,1883 - 1943
/en/jose-clemente-orozco,57726d88edc2cb3880b4947f,https://uploads0.wikiart.org/images/jose-clemente-orozco.jpg!PinterestLarge.jpg,Mexican,Jose Clemente Orozco,65 artworks,1883 - 1949
/en/felice-casorati,57726ddbedc2cb3880b5204b,https://uploads5.wikiart.org/temp/b5595307-73b3-4114-8b0e-9d147d64e134.jpg!PinterestLarge.jpg,Italian,Felice Casorati,30 artworks,1883 - 1963
/en/maurice-utrillo,57726d86edc2cb3880b48fe1,https://uploads8.wikiart.org/00135/images/maurice-utrillo/maurice-utrillo-seated.jpg!PinterestLarge.jpg,French,Maurice Utrillo,153 artworks,1883 - 1955
/en/max-beckmann,57726d8fedc2cb3880b4a36f,https://uploads5.wikiart.org/temp/1f548cc8-e8c2-4bad-8e14-665cc2a25da4.jpg!PinterestLarge.jpg,German,Max Beckmann,69 artworks,1884 - 1950
/en/gosta-adrian-nilsson,57726db9edc2cb3880b4eae9,https://uploads5.wikiart.org/temp/fd9fddcb-c1c4-4c1e-9902-fd16ef90004a.jpg!PinterestLarge.jpg,Swedish,Gosta Adrian-Nilsson,58 artworks,1884 - 1965
/en/vadym-meller,58d11c84edc2c94f90cbce6e,https://uploads7.wikiart.org/00124/images//9.JPG!PinterestLarge.JPG,Ukrainian,Vadym Meller,17 artworks,1884 - 1962
/en/georges-ribemont-dessaignes,57726db4edc2cb3880b4e33c,https://uploads5.wikiart.org/temp/c373facf-8a37-4df5-96a6-8a76da56e2bb.jpg!PinterestLarge.jpg,French,Georges Ribemont-Dessaignes,14 artworks,1884 - 1974
/en/andre-dunoyer-de-segonzac,57726dceedc2cb3880b50bfc,https://uploads5.wikiart.org/temp/39d12ae8-7f73-4147-853c-d3fd0c556e2d.jpg!PinterestLarge.jpg,French,Andre Dunoyer de Segonzac,34 artworks,1884 - 1974
/en/amedeo-modigliani,57726d7dedc2cb3880b47cd4,https://uploads6.wikiart.org/images/amedeo-modigliani.jpg!PinterestLarge.jpg,Italian,Amedeo Modigliani,349 artworks,1884 - 1920
/en/janos-mattis-teutsch,57726da6edc2cb3880b4ccdb,https://uploads5.wikiart.org/temp/dc97d24f-226f-4b0b-a546-23d8608b99b6.jpg!PinterestLarge.jpg,Hungarian,Janos Mattis-Teutsch,108 artworks,1884 - 1960
/en/gerardo-dottori,57726db8edc2cb3880b4e9eb,https://uploads5.wikiart.org/temp/ca0e2038-ed65-43a6-866f-4d20e45af832.jpg!PinterestLarge.jpg,Italian,Gerardo Dottori,20 artworks,1884 - 1977
/en/karl-schmidt-rottluff,57726dd6edc2cb3880b51919,https://uploads1.wikiart.org/images/karl-schmidt-rottluff.jpg!PinterestLarge.jpg,German,Karl Schmidt-Rottluff,21 artworks,1884 - 1976
/en/leon-kroll,588d4339edc2c9b47c2edba4,https://uploads8.wikiart.org/00117/images//leon-kroll-2.jpg!PinterestLarge.jpg,American,Leon Kroll,12 artworks,1884 - 1974
/en/zinaida-serebriakova,57726d85edc2cb3880b48d99,https://uploads0.wikiart.org/images/zinaida-serebriakova.jpg!PinterestLarge.jpg,Russian,Zinaida Serebriakova,414 artworks,1884 - 1967
/en/samuel-mutzner,57726db7edc2cb3880b4e7d8,https://uploads5.wikiart.org/temp/3673f5b6-ab4d-4e31-92da-eb235a50ff6b.jpg!PinterestLarge.jpg,Jewish,Samuel Mutzner,68 artworks,1884 - 1959
/en/eugeniusz-ak,57726dfcedc2cb3880b55306,https://uploads1.wikiart.org/images/eugeniusz-ak.jpg!PinterestLarge.jpg,French,Eugeniusz Zak,23 artworks,1884 - 1926
/en/george-bouzianis,57726d92edc2cb3880b4a91c,https://uploads5.wikiart.org/images/george-bouzianis.jpg!PinterestLarge.jpg,Greek,George Bouzianis,78 artworks,1885 - 1959
/en/raphael-delorme,57726dcbedc2cb3880b50737,https://uploads7.wikiart.org/00293/images/raphael-delorme/nu-aux-armures-jpg-large.jpg!PinterestLarge.jpg,French,Raphael Delorme,29 artworks,1885 - 1962
/en/yamamura-toyonari,57726dd5edc2cb3880b5168c,https://uploads4.wikiart.org/00293/images/yamamura-toyonari/1.jpg!PinterestLarge.jpg,Japanese,Yamamura Toyonari,33 artworks,1885 - 1942
/en/georgina-de-albuquerque,5890c3ccedc2c92d7431908f,https://uploads0.wikiart.org/00117/images//1917-salao-03.jpg!PinterestLarge.jpg,Brazilian,Georgina de Albuquerque,14 artworks,1885 - 1962
/en/henri-laurens,57726d9fedc2cb3880b4bfa2,https://uploads5.wikiart.org/temp/109d0563-2d45-48dc-97e9-fb8fcaed39c8.jpg!PinterestLarge.jpg,French,Henri Laurens,35 artworks,1885 - 1954
/en/robert-montenegro,5806059cedc2cb6c3c317b8d,https://uploads1.wikiart.org/00108/images/robert-montenegro/profile.jpg!PinterestLarge.jpg,Mexican,Roberto Montenegro,9 artworks,1885 - 1968
/en/stanislaw-ignacy-witkiewicz,596a5d74edc2c968c4155605,https://uploads0.wikiart.org/00141/images//ostatni-autoportret.jpg!PinterestLarge.jpg,Polish,Stanisław Ignacy Witkiewicz,14 artworks,1885 - 1939
/en/milton-avery,57726da1edc2cb3880b4c3e2,https://uploads5.wikiart.org/temp/021efdd0-10c6-4b02-88d3-c25fd3e39004.jpg!PinterestLarge.jpg,American,Milton Avery,44 artworks,1885 - 1965
/en/jules-pascin,57726db2edc2cb3880b4dfc9,https://uploads5.wikiart.org/temp/63dee1a7-114d-4e89-abfd-3508e4684a16.jpg!PinterestLarge.jpg,French,Jules Pascin,16 artworks,1885 - 1930
/en/georges-valmier,57726df4edc2cb3880b54820,https://uploads4.wikiart.org/images/georges-valmier.jpg!PinterestLarge.jpg,French,Georges Valmier,42 artworks,1885 - 1937
/en/simeon-velkov,5e813b95edc2c9051c4e1910,https://uploads3.wikiart.org/00282/images/simeon-velkov/svp02.png!PinterestLarge.png,Bulgarian,Simeon Velkov,16 artworks,1885 - 1963
/en/robert-delaunay,57726d87edc2cb3880b491d5,https://uploads4.wikiart.org/images/robert-delaunay.jpg!PinterestLarge.jpg,French,Robert Delaunay,33 artworks,1885 - 1941
/en/mario-sironi,57726d97edc2cb3880b4b0e4,https://uploads5.wikiart.org/temp/a343aced-234d-461d-b06c-24ba44f8c9ed.jpg!PinterestLarge.jpg,Italian,Mario Sironi,58 artworks,1885 - 1961
/en/max-oppenheimer,5c7bc0f9edc2c911c8eaf361,https://uploads0.wikiart.org/00226/images/max-oppenheimer/paragraph-162-227-orig-1.jpg!PinterestLarge.jpg,Austrian,Max Oppenheimer,16 artworks,1885 - 1954
/en/arthur-lismer,5ee9ae27edc2c9f7fccb4ffa,https://uploads5.wikiart.org/00293/images//300px-arthur-lismer.jpg!PinterestLarge.jpg,British,Arthur Lismer,17 artworks,1885 - 1969
/en/andr-lhote,57726da5edc2cb3880b4ca3c,https://uploads5.wikiart.org/temp/8e93f586-bae6-402d-b819-a13abf14efb9.jpg!PinterestLarge.jpg,French,André Lhote,24 artworks,1885 - 1962
/en/roger-de-la-fresnaye,57726d98edc2cb3880b4b2f7,https://uploads5.wikiart.org/temp/be46a005-c45c-412e-81d1-ffdf5063f40a.jpg!PinterestLarge.jpg,French,Roger de La Fresnaye,30 artworks,1885 - 1925
/en/karpo-trokhymenko,58dcc2e4edc2c910986e1edc,https://uploads0.wikiart.org/00125/images/karpo-trokhymenko/trohimenko3-1.jpg!PinterestLarge.jpg,Ukrainian,Karpo Trokhymenko,15 artworks,1885 - 1979
/en/johannes-sveinsson-kjarval,57726db9edc2cb3880b4ea65,https://uploads5.wikiart.org/temp/6f988b75-0237-4520-b9f3-9a648c91a1a5.jpg!PinterestLarge.jpg,Icelandic,Johannes Sveinsson Kjarval,14 artworks,1885 - 1972
